researcher_id,researcher_name,title,link,cited_by,year,authors,journal
ltu1CEYAAAAJ,Salameh P,Order of Pharmacists Scientific Committee-Medication Safety Subcommittee. Assessment of patients' knowledge and practices regarding their medication use and risks in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:T_0gP6tLVL0C,25,2017,"E Ramia, RM Zeenny, S Hallit, P Salameh","Int J Clin Pharm 39 (5), 1084-1094"
ltu1CEYAAAAJ,Salameh P,Predictors of past quit attempts and duration of abstinence among cigarette smokers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:KqnX2w3egDsC,25,2017,"N Layoun, S Hallit, M Waked, Z Aoun Bacha, I Godin, A Levêque, ...","Journal of epidemiology and global health 7 (3), 199-206"
ltu1CEYAAAAJ,Salameh P,Etiology of End‐Stage Renal Disease and Arterial Stiffness among Hemodialysis Patients,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:4oJvMfeQlr8C,25,2017,"B El Ghoul, Y Daaboul, S Korjian, A El Alam, A Mansour, E Hariri, ...","BioMed Research International 2017 (1), 2543262"
ltu1CEYAAAAJ,Salameh P,Prescription errors with chemotherapy: quality improvement through standardized order templates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:MGPUR4WVBMEC,25,2016,"A Saad, CA Der-Nigoghossian, R Njeim, R Sakr, P Salameh, M Massoud","Asian Pacific Journal of Cancer Prevention 17 (4), 2329-2336"
ltu1CEYAAAAJ,Salameh P,The Lebanese cigarette dependence (LCD) score: a comprehensive tool for cigarette dependence assessment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:7PzlFSSx8tAC,25,2014,"P Salameh, G Khayat, M Waked","International journal of behavioral medicine 21, 385-393"
ltu1CEYAAAAJ,Salameh P,Developing core competencies for pharmacy graduates: The Lebanese Experience,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:PuYkdpj8xa4C,24,2022,"H Sacre, S Hallit, A Hajj, RM Zeenny, M Akel, E Raad, P Salameh","Journal of pharmacy practice 35 (2), 332-339"
ltu1CEYAAAAJ,Salameh P,Contribution of Arab countries to familial Mediterranean fever research: a PubMed-based bibliometric analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:-XtG2q47PdUC,24,2022,"DE Masri, B Alsaayed, JE Masri, B Zreika, H Chanbour, P Salameh","Rheumatology International 42 (1), 95-100"
ltu1CEYAAAAJ,Salameh P,Contribution of Arab world in transplant research: a PubMed-based bibliometric analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:7CU1mCQUTf4C,24,2021,"LM El Ayoubi, J El Masri, M Machaalani, S El Hage, P Salameh","Transplant Immunology 68, 101432"
ltu1CEYAAAAJ,Salameh P,Psoriasis: A bibliometric analysis in the Arab World (2004–2019),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:wTekDMGr9GkC,24,2021,"L Daou, S El Hage, E Wakim, S Safi, P Salameh","Australasian Journal of Dermatology 62 (1), e19-e23"
ltu1CEYAAAAJ,Salameh P,"Assessment of vitamin D levels, awareness among Lebanese pharmacy students, and impact of pharmacist counseling",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:yZoBfgUKqwcC,24,2017,"D Malaeb, S Hallit, P Salameh","Journal of epidemiology and global health 7 (1), 55-62"
ltu1CEYAAAAJ,Salameh P,"Asthma, allergic rhinitis and eczema in 5–12-year-old school children across Lebanon",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:0EnyYjriUFMC,24,2008,"M Waked, P Salameh","Public health 122 (9), 965-973"
ltu1CEYAAAAJ,Salameh P,"Maternal serum, cord and human milk levels of per-and polyfluoroalkyl substances (PFAS), association with predictors and effect on newborn anthropometry",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:BQCiT8P4igIC,23,2023,"M Mahfouz, M Harmouche-Karaki, J Matta, Y Mahfouz, P Salameh, ...","Toxics 11 (5), 455"
ltu1CEYAAAAJ,Salameh P,"Knowledge, attitudes, harm perception, and practice related to waterpipe smoking in Lebanon",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:o0eFlWRwRSUC,23,2020,"C Haddad, N Lahoud, M Akel, H Sacre, A Hajj, S Hallit, P Salameh","Environmental Science and Pollution Research 27 (15), 17854-17863"
ltu1CEYAAAAJ,Salameh P,Projecting the future size of the Lebanese pharmacy workforce: forecasts until the year 2050,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:3pYxbvHKFu8C,23,2019,"S Hallit, H Sacre, A Hajj, G Sili, RM Zeenny, P Salameh","International journal of pharmacy practice 27 (6), 582-588"
ltu1CEYAAAAJ,Salameh P,Validation of the St George’s respiratory questionnaire and risks factors affecting the quality of life of Lebanese COPD and asthma patients,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:09LM3QYkMKUC,23,2019,"Z Akiki, S Hallit, N Layoun, M Cherfane, H Sacre, M Waked, P Salameh","Journal of Asthma 56 (11), 1212-1221"
ltu1CEYAAAAJ,Salameh P,Development of an asthma risk factors scale (ARFS) for risk assessment asthma screening in children,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:qbqt7gslDFUC,23,2019,"S Hallit, C Raherison, D Malaeb, R Hallit, M Waked, N Kheir, P Salameh","Pediatrics & Neonatology 60 (2), 156-165"
ltu1CEYAAAAJ,Salameh P,"Order of Pharmacists Scientific Committee–Medication Safety Subcommittee. Medication safety knowledge, attitudes and practices among community pharmacists in Lebanon",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:43B52WW2E64C,23,2018,"A Hajj, S Hallit, E Ramia, P Salameh","Curr Med Res Opin 34 (1), 149-156"
ltu1CEYAAAAJ,Salameh P,Association of waterpipe smoking with myocardial infarction and determinants of metabolic syndrome among catheterized patients,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:cww_0JKUTDwC,23,2017,"DE Platt, E Hariri, P Salameh, M Helou, N Sabbah, M Merhi, E Chammas, ...","Inhalation toxicology 29 (10), 429-434"
ltu1CEYAAAAJ,Salameh P,Risky substance exposure during pregnancy: a pilot study from Lebanese mothers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:M05iB0D1s5AC,23,2013,"S Rachidi, S Awada, A Al-Hajje, W Bawab, S Zein, N Saleh, P Salameh","Drug, healthcare and patient safety, 123-131"
ltu1CEYAAAAJ,Salameh P,Waterpipe smoking and dependence are associated with chronic obstructive pulmonary disease: a case-control study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Se3iqnhoufwC,23,2012,"P Salameh, G Khayat, M Waked, M Dramaix","Open Epidemiol J 5, 36-44"
ltu1CEYAAAAJ,Salameh P,"Factors associated with cognitive impairment at 3, 6, and 12 months after the first stroke among Lebanese survivors",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:_WP0DvM6eX8C,22,2023,"CF Boutros, W Khazaal, M Taliani, NS Sadier, P Salameh, H Hosseini","Brain and Behavior 13 (1), e2837"
ltu1CEYAAAAJ,Salameh P,Construction and validation of the Lebanese fear of relationship commitment scale among a representative sample of the Lebanese population,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:vkz5F8TaVKkC,22,2020,"S Obeid, K Fares, C Haddad, N Lahoud, M Akel, M Zakhour, N Kheir, ...","Perspectives in psychiatric care 56 (2), 280-289"
ltu1CEYAAAAJ,Salameh P,Assessing the perceptions of pharmacists working in Lebanese hospitals on the continuing education preferences,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:d6JCS5z0ckYC,22,2018,"K Iskandar, EB Raad, S Hallit, N Chamoun, U Usta, Y Akiki, LR Karaoui, ...",Pharmacy Practice (Granada) 16 (2)
ltu1CEYAAAAJ,Salameh P,"Assessment of knowledge, attitude, and practice regarding the disposal of expired and unused medications among the Lebanese population",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:z0_F5_TITjQC,21,2022,"A Hajj, S Domiati, C Haddad, H Sacre, M Akl, M Akel, S Tawil, S Abramian, ...","Journal of Pharmaceutical Policy and Practice 15 (1), 107"
ltu1CEYAAAAJ,Salameh P,Combined anticoagulant and antiplatelet therapy is associated with an improved outcome in hospitalised patients with COVID-19: a propensity matched cohort study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:5kvG9DmRKWYC,21,2021,"K Matli, N Chamoun, A Fares, V Zibara, S Al-Osta, R Nasrallah, ...",Open heart 8 (2)
ltu1CEYAAAAJ,Salameh P,Construction and validation of the water pipe harm perception scale (WHPS-6) among the Lebanese population,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:VHM5RxzNINsC,21,2020,"S Hallit, C Haddad, S Bou Malhab, LR Khabbaz, P Salameh","Environmental Science and Pollution Research 27, 3440-3448"
ltu1CEYAAAAJ,Salameh P,"Assessment of knowledge on risk factors, warning signs, and early treatment approaches of stroke among community adults in North India: A telephone interview survey",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Y4-Jr3-UGfkC,21,2019,"M Chhabra, SK Gudi, M Rashid, P Sharma, S Sharma, H Khan","Journal of neurosciences in rural practice 10 (3), 417"
ltu1CEYAAAAJ,Salameh P,Good pharmacy practice standardized for community pharmacists: The lebanese order of pharmacists initiative,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ITz7TVZQ0sgC,21,2019,"PS Souheil Hallit, Hala Sacre, Hilda Sarkis, Nadia Dalloul, Cynthia Abou ...","Journal of Research in Pharmacy Practice 8 (1), 29-32"
ltu1CEYAAAAJ,Salameh P,Caffeine impact on metabolic syndrome components is modulated by a CYP1A2 variant,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:pRWBApOjXDcC,21,2016,"DE Platt, M Ghassibe-Sabbagh, P Salameh, AK Salloum, M Haber, ...","Annals of Nutrition and Metabolism 68 (1), 1-11"
ltu1CEYAAAAJ,Salameh P,Prevalence and associated factors of social anxiety among Lebanese adolescents,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:bYbwfsIO_fQC,20,2022,"C Haddad, J Chidiac, H Sacre, P Salameh, R Hallit, S Obeid, M Soufia, ...","The primary care companion for CNS disorders 24 (3), 41454"
ltu1CEYAAAAJ,Salameh P,Smoking behavior among adolescents: the Lebanese experience with cigarette smoking and waterpipe use,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:W91e3rS6dHEC,20,2022,"M Akel, F Sakr, I Fahs, A Dimassi, M Dabbous, V Ehlinger, P Salameh, ...","International Journal of Environmental Research and Public Health 19 (9), 5679"
ltu1CEYAAAAJ,Salameh P,Lebanese Waterpipe Dependence Scale (LWDS-11) validation in a sample of Lebanese adolescents,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:5o6HiIVP414C,20,2021,"S Hallit, S Obeid, H Sacre, P Salameh","BMC Public Health 21, 1-6"
ltu1CEYAAAAJ,Salameh P,"COVID-19 in the Eastern Mediterranean Region: testing frequency, cumulative cases and mortality analysis.",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:PPrs6GlykQcC,20,2020,P Salameh,Eastern Mediterranean Health Journal 26 (9)
ltu1CEYAAAAJ,Salameh P,Primary health care policy and vision for community pharmacy and pharmacists in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:HmWvvuJwtxYC,20,2020,"S Hallit, CA Selwan, P Salameh",Pharmacy Practice (Granada) 18 (2)
ltu1CEYAAAAJ,Salameh P,"Lebanese community-based pharmacists’ interest, practice, knowledge, and barriers towards pharmacy practice research: a cross-sectional study",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:oE_QS-WwsdAC,20,2019,"RK Zeidan, S Hallit, RM Zeenny, P Salameh","Saudi Pharmaceutical Journal 27 (4), 550-557"
ltu1CEYAAAAJ,Salameh P,"Chronic urticaria in most patients is poorly controlled: Results of the development, validation, and real life application of the arabic urticaria control test",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:o-PowTg_VKEC,20,2017,"C Irani, S Hallit, K Weller, M Maurer, C El Haber, P Salameh","Saudi Medical Journal 38 (12), 1230"
ltu1CEYAAAAJ,Salameh P,Predictors of readiness to quit stages and intention to quit cigarette smoking in 2 and 6 months in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:uoRD4RTSUPoC,20,2017,"N Layoun, S Hallit, M Waked, ZA Bacha, I Godin, M Dramaix, P Salameh","Journal of Research in Health Sciences 17 (2), 379"
ltu1CEYAAAAJ,Salameh P,A societal cost-of-illness study of hemodialysis in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ujxm2eEBZHIC,20,2016,"R Rizk, M Hiligsmann, M Karavetian, P Salameh, SMAA Evers","Journal of Medical Economics 19 (12), 1157-1166"
ltu1CEYAAAAJ,Salameh P,Do personal beliefs and peers affect the practice of alcohol consumption in university students in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:M3NEmzRMIkIC,20,2013,"J Salamé, B Barbour, P Salameh","East Mediterr Health J 19 (4), 340-7"
ltu1CEYAAAAJ,Salameh P,Maternity leave and experience of working mothers in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:mB3voiENLucC,"20
*",1995,"N Saadé, B Barbour, P Salameh",Information for authors 1
ltu1CEYAAAAJ,Salameh P,Cross-country validation of the Arabic Version of the Prodromal Questionnaire–Brief (PQ‐B) in young adults from the general population of the Middle East and North Africa (MENA …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:nIr65G9GQVgC,19,2024,"F Fekih-Romdhane, H Jahrami, A Alhuwailah, M Fawaz, HAM Shuwiekh, ...","International Journal of Mental Health and Addiction 22 (5), 3262-3282"
ltu1CEYAAAAJ,Salameh P,Development and validation of the socioeconomic status composite scale (SES-C),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:d4Uf0zfqV5IC,19,2023,"H Sacre, C Haddad, A Hajj, RM Zeenny, M Akel, P Salameh","BMC Public Health 23 (1), 1619"
ltu1CEYAAAAJ,Salameh P,"Fever among preschool-aged children: a cross-sectional study assessing Lebanese parents’ knowledge, attitudes and practices regarding paediatric fever assessment and management",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:IwGqIHSOC8kC,19,2022,"F Sakr, Z Toufaili, Z Akiki, M Akel, D Malaeb, M Dabbous, P Salameh","BMJ open 12 (10), e063013"
ltu1CEYAAAAJ,Salameh P,Quality of life and stigma in Lebanese people with epilepsy taking medication,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:tBp-nognM3UC,19,2020,"L Mroueh, F Boumédiène, J Jost, V Ratsimbazafy, PM Preux, P Salameh, ...","Epilepsy research 167, 106437"
ltu1CEYAAAAJ,Salameh P,Attitudes of Lebanese pharmacists towards online and live continuing education sessions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:TNEldfgDb5MC,19,2019,"H Sacre, S Tawil, S Hallit, A Hajj, G Sili, P Salameh",Pharmacy Practice (Granada) 17 (2)
ltu1CEYAAAAJ,Salameh P,The pharmacy profession in a developing country: Challenges and suggested governance solutions in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:8_tS2Vw13FcC,19,2019,"H Sacre, S Hallit, A Hajj, RM Zeenny, G Sili, P Salameh","Journal of Research in Pharmacy Practice 8 (2), 39-44"
ltu1CEYAAAAJ,Salameh P,"Previous, current, and cumulative dose effect of waterpipe smoking on LDL and total cholesterol",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:2_BaaiyHPJIC,19,2019,"S Hallit, R Hallit, C Haddad, L Youssef, M Zoghbi, R Costantine, N Kheir, ...","Environmental Science and Pollution Research 26 (8), 8194-8201"
ltu1CEYAAAAJ,Salameh P,Adherence to international guidelines for the treatment of meningitis infections in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:jtOrAYjvdewC,19,2019,"SM Haydar, SR Hallit, RR Hallit, PR Salameh, LJ Faddoul, BAG Chahine, ...","Saudi Medical Journal 40 (3), 260"
ltu1CEYAAAAJ,Salameh P,"Allergic diseases, smoking, and environmental exposure among university students in Lebanon",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=200&pagesize=100&citation_for_view=ltu1CEYAAAAJ:u_mOZUIutIEC,19,2018,"S Hallit, TB Assi, R Hallit, P Salameh","Journal of Asthma 55 (1), 35-42"
